Name	Length	EffectiveLength	TPM	NumReads
NC_000067.7	195154279	195154096.940	21.252608	1010395.646
NT_166280.1	169725	169542.940	0.162638	6.717
NT_166281.1	241735	241552.940	0.080358	4.729
NT_166282.1	153618	153435.940	0.000000	0.000
NT_162750.1	206961	206778.940	0.084406	4.252
NW_023337852.1	8412	8229.940	319.502304	640.578
NT_166338.1	40056	39873.940	0.000000	0.000
NC_000068.8	181755017	181754834.940	22.518855	997088.775
NC_000069.7	159745316	159745133.940	27.108758	1054966.848
NC_000070.7	156860686	156860503.940	22.994681	878703.908
NT_187055.1	1976	1793.940	121.273602	53.000
NC_000071.7	151758149	151757966.940	27.575901	1019489.526
NT_187056.1	199368	199185.940	0.000000	0.000
NT_187057.1	205776	205593.940	0.000000	0.000
NT_187058.1	184189	184006.940	0.000000	0.000
NT_166438.1	195993	195810.940	0.000000	0.000
NT_187059.1	953012	952829.940	0.008666	2.012
NC_000072.7	149588044	149587861.940	18.994468	692189.576
NC_000073.7	144995196	144995013.940	40.992584	1447971.179
NT_166307.1	175968	175785.940	0.000000	0.000
NC_000074.7	130127694	130127511.940	21.225686	672871.955
NC_000075.7	124359700	124359517.940	24.632370	746254.200
NC_000076.7	130530862	130530679.940	22.273331	708270.793
NC_000077.7	121973369	121973186.940	46.146508	1371212.532
NC_000078.7	120092757	120092574.940	14.987539	438478.247
NC_000079.7	120883175	120882992.940	16.453665	484539.758
NC_000080.7	125139656	125139473.940	14.133340	430864.491
NC_000081.7	104073951	104073768.940	24.555461	622573.941
NC_000082.7	98008968	98008785.940	17.898115	427340.319
NC_000083.7	95294699	95294516.940	29.316366	680580.657
NC_000084.7	90720763	90720580.940	15.564105	343978.681
NC_000085.7	61420004	61419821.940	38.234570	572092.593
NC_000086.8	169476592	169476409.940	8.082801	333712.683
NT_165789.3	559103	558920.940	7.097378	966.384
NC_000087.8	91455967	91455784.940	0.220715	4917.509
NT_187060.1	182347	182164.940	0.148499	6.590
NT_187061.1	259875	259692.940	0.000000	0.000
NT_187062.1	155838	155655.940	0.000000	0.000
NT_187063.1	158099	157916.940	0.000000	0.000
NT_166451.1	42057	41874.940	0.000000	0.000
NT_166462.1	31602	31419.940	16.273061	124.559
NT_166465.1	25871	25688.940	0.000000	0.000
NT_166466.1	23158	22975.940	367.739377	2058.330
NT_166467.1	38659	38476.940	0.106698	1.000
NT_166469.1	35240	35057.940	0.000000	0.000
NT_166474.1	24668	24485.940	0.000000	0.000
NT_166476.1	23629	23446.940	0.175070	1.000
NT_166478.1	24323	24140.940	0.000000	0.000
NT_166443.1	22974	22791.940	0.000000	0.000
NT_166444.1	31704	31521.940	0.000000	0.000
NT_166480.1	21240	21057.940	0.194976	1.000
NT_166456.1	28664	28481.940	0.498217	3.457
NT_166471.1	24685	24502.940	0.000000	0.000
NT_166473.1	28772	28589.940	0.000000	0.000
NT_166454.1	26764	26581.940	7.846218	50.810
NT_166463.1	72385	72202.940	0.000000	0.000
NT_166450.1	47073	46890.940	0.000000	0.000
NT_166452.1	20208	20025.940	0.000000	0.000
NT_187064.1	114452	114269.940	337.215676	9387.313
NW_023337853.1	31129	30946.940	410.133140	3092.033
NC_005089.1	16299	16116.940	997936.297286	3918203.418
