Name	Length	EffectiveLength	TPM	NumReads
NC_000067.7	195154279	195154082.295	20.727142	1057566.533
NT_166280.1	169725	169528.295	0.022926	1.016
NT_166281.1	241735	241538.295	0.051089	3.226
NT_166282.1	153618	153421.295	0.034011	1.364
NT_162750.1	206961	206764.295	0.019551	1.057
NW_023337852.1	8412	8215.295	309.821117	665.464
NT_166338.1	40056	39859.295	0.000000	0.000
NC_000068.8	181755017	181754820.295	22.758334	1081476.427
NC_000069.7	159745316	159745119.295	18.580868	776040.242
NC_000070.7	156860686	156860489.295	23.586443	967312.178
NT_187055.1	1976	1779.295	32.244286	15.000
NC_000071.7	151758149	151757952.295	25.033884	993276.923
NT_187056.1	199368	199171.295	0.000000	0.000
NT_187057.1	205776	205579.295	0.000000	0.000
NT_187058.1	184189	183992.295	0.000000	0.000
NT_166438.1	195993	195796.295	0.019595	1.003
NT_187059.1	953012	952815.295	0.000000	0.000
NC_000072.7	149588044	149587847.295	19.166029	749581.907
NC_000073.7	144995196	144994999.295	30.429919	1153571.376
NT_166307.1	175968	175771.295	0.000000	0.000
NC_000074.7	130127694	130127497.295	24.439981	831496.808
NC_000075.7	124359700	124359503.295	24.903946	809725.448
NC_000076.7	130530862	130530665.295	22.520855	768578.201
NC_000077.7	121973369	121973172.295	38.945171	1241962.783
NC_000078.7	120092757	120092560.295	13.148599	412844.253
NC_000079.7	120883175	120882978.295	13.978021	441775.353
NC_000080.7	125139656	125139459.295	12.013949	393070.720
NC_000081.7	104073951	104073754.295	20.301830	552417.011
NC_000082.7	98008968	98008771.295	15.854398	406261.208
NC_000083.7	95294699	95294502.295	25.494349	635188.189
NC_000084.7	90720763	90720566.295	13.504863	320321.865
NC_000085.7	61420004	61419807.295	34.305503	550887.458
NC_000086.8	169476592	169476395.295	8.057204	357013.145
NT_165789.3	559103	558906.295	7.664422	1119.977
NC_000087.8	91455967	91455770.295	0.169438	4051.459
NT_187060.1	182347	182150.295	0.155601	7.410
NT_187061.1	259875	259678.295	0.000000	0.000
NT_187062.1	155838	155641.295	0.000000	0.000
NT_187063.1	158099	157902.295	0.000000	0.000
NT_166451.1	42057	41860.295	0.000000	0.000
NT_166462.1	31602	31405.295	14.735504	120.993
NT_166465.1	25871	25674.295	0.000000	0.000
NT_166466.1	23158	22961.295	418.251351	2510.871
NT_166467.1	38659	38462.295	0.099461	1.000
NT_166469.1	35240	35043.295	0.000000	0.000
NT_166474.1	24668	24471.295	0.762195	4.877
NT_166476.1	23629	23432.295	5.159259	31.608
NT_166478.1	24323	24126.295	0.000000	0.000
NT_166443.1	22974	22777.295	0.000000	0.000
NT_166444.1	31704	31507.295	0.000000	0.000
NT_166480.1	21240	21043.295	0.727924	4.005
NT_166456.1	28664	28467.295	0.000000	0.000
NT_166471.1	24685	24488.295	0.000000	0.000
NT_166473.1	28772	28575.295	0.906908	6.776
NT_166454.1	26764	26567.295	10.574688	73.452
NT_166463.1	72385	72188.295	0.000000	0.000
NT_166450.1	47073	46876.295	0.000000	0.000
NT_166452.1	20208	20011.295	0.000000	0.000
NT_187064.1	114452	114255.295	146.518107	4376.816
NW_023337853.1	31129	30932.295	172.005373	1391.057
NC_005089.1	16299	16102.295	998452.305907	4203448.543
